"ArtistID","Handle","Location","Country","Birthdate","RealName","Website","Info","Alive"
4621,The Assassin,,gb,,Lee Jon Smith,,,1
4622,Neuron Alpha,,,,,,,1
4623,Quarta330,,jp,,,,,1
4624,dz,,ca,,,,,1
4625,Skepsis,,no,,,,,1
4626,Mataya,,hr,,Matiya Tonkovic,,,1
4627,Chris Nash,,gb,,Chris Nash,,,1
4628,Littlepicasso,,de,,Daniel Tetzner,,,1
4629,Kenz,,,,,,,1
4630,Kai,,de,,Kai Richter,,,1
4631,RushJet1,,,,,,NES Composer who contribute to the famicompos!,1
4632,LittleWhite,,fr,,,,,1
4633,Jredd,,,,Trevin Hughes,,,1
4634,Project_M,,,,,,,1
4635,Imerso,,,,Vander Nunes,,,1
4636,Slaygon,,,,,,,1
4637,Katz,,gb,,Kate Jones,,,1
4638,Benjamin Gerardin,,,,,,,1
4639,Encore,,,,,,,1
4640,Nightcreeper,,,,,,,1
4641,Dreamtime,,,,,,,1
4642,Ott M. Aaloe,,ee,,,,,1
4643,Coptic Rain,,,,,,,1
4644,Zenon,Rome,it,,Fabrizio Stellato,,,1
4645,Phobium,,no,,Henning H. Ottesen,,,1
4646,Kepler,,no,,Stian Saunes,,,1
4647,Esicroxe,,no,,,,,1
4648,Muibohp,,no,,,,,1
4649,Dj Rokusho,Jelgava,LV,,Ritvars Ivzans,,i write pretty simple music music so I guess it could be a demoscene for some old games console.,1
4650,Biotek,,fi,,Janne Heikkarainen,,,1
4651,Altus,,ca,,Mike Carss,,"Carss began making music in the form of 4-channel MODs in 1993 using a program called ModEdit. He moved to Fasttracker, followed by Fasttracker 2 where he was finally able to stretch his musical wings.

During that time, he produced techno/IDM style music under the monkier Goon. His first release “Perpetual Wonder” (1996) was available on limited-release cassette. He also collaborated with Blair Vermette (a fellow artist he met in college) under the name Obtuse-idiom. They produced another limited cassette release “Ode to Bambi” (1997), followed by “Horizon” (1998) which was never properly released, however most of the tracks from that album are available in their native XM format on various archive sites on the net.

After that time, Carss grew tired of beats in general and began to experiment with more ambient styles of music. The result was “Moonlight” (2000), which was never properly released to the public at all. It was different, but he wasn’t terribly happy with the final result.

Then suddenly everything clicked, and Altus was born.

After writing “24 Hours” (2001), a concept album consisting of four 15-minute tracks, he had found his calling. Inspiration struck hard. Between 2001 to 2010, Altus has produced 25 albums ranging from light ambient/new age, dark ambient, symphonic and drone.",1
4652,Trx,,bg,,Vassil Vladimirov,,,1
4653,Flash,,,,,,,1
4654,Angelboy,,hu,,,,He was releasing music 1995ish days.,1
4655,Freque,Western Massachusetts,US,,Elijah Afonso,,"Awesome Force Vs. Freque is an 8-bit split release by two Western-Massachusetts based chiptune artists with very different styles. The album was released January 11th, 2011. The pair bring the epic battle through the cosmos, surpassing the boundaries of time and space, eventually merging into a cloud of pure energy. 10 action packed rounds, featuring 2 collaborative works. ",1
4656,Rem,,,,,,,1
4657,Argasek,Cracow,pl,,Jakub Argasiński,,,1
4658,MeteoriK,,gb,,Giles Constant,,,0
4659,Shap,,fr,,Olivier Antoine,,,1
4660,Kribust,,no,,Kristian Myklebust,,,1
4661,Stein Pedersen,,no,,,,,1
4662,Olav Mørkrid,,no,,,,,1
4663,Juli Sane,,,,,,,1
4664,Richard Braithwaite,,gb,,,,,1
4665,sLASH,Gothenburg,se,,Johan Elm,,"Modcollector. which tries to make modules :)
",1
4666,Eclectro,Flemalle,be,,Patrick Grand'ry,,,1
4667,IMP,Gomel,by,,Vladimir Hropov,,,1
4668,Scratcher,Grodno,by,,Sergey Aukin,,,1
4669,Silent Riot,,pl,,,,,1
4670,Moog [fr],,fr,,Guillaume Labussiere,,Member of Infiny.,1
4671,Conrad,,gb,,Owen Crowley,,,1
4672,AcidBlock,,,,,,,1
4673,Bomb Boy,,se,,,,"Works @ Mojang.

Here's his twitter: https://twitter.com/BomuBoi",1
4674,Tsuyoshi Shimokura,,jp,,,,,1
4675,Datamade,,se,,Simon Stålenhag,,,1
4676,Valve,,fi,,Sami Määttälä and Joni Autio,,,1
4677,Visa Röster,Lund,se,,,,"From their website:

Visa Röster is a Swedish vocal ensemble singing computer music, hymns and jazz - a cappella. Three CDs and a DVD from our successful concert in London.

Visa Röster performs a cappella, voices only, no instruments. Music has never been more comfortable! Swinging arrangements and jazzy arrangements performed in a professional way. And it sounds so good!

The name ""Visa Röster"" is Swedish (our main audience is Swedish), and translated it would be ""Show Voices"", where ""visa"" actually means ""show"", ""tune"" and ""enlightened"" at the same time. It's pretty hard to translate it, so we decided not to! We're living in the South of Sweden, in the cities of Malmö and Lund.

Members:

Sofia Åberg
Karin Öjehagen
Hanna Kappelin
Elsa Persson
Pex Tufvesson
Johannes Lindén",1
4678,MASO,,fi,,Matti Joutkoski,,,1
4679,Ridorii,Brstol,gb,,Jack F,,Ridorii is a Chiptune musician from the uk a gameboy to fuse heavy dance beats with fast pulsating leads. ,1
4680,Darkwolf,,us,,Phil Torreele,,,1
4681,yAyA,,us,,Blair Vermette,,,1
4682,Memon,,fi,,Mikko Mononen,,,1
4683,psishock,,rs,,,,aka Signal Chain,1
4684,Mr. Jusatice,,,,,,,1
4685,Noname,Göteborg,se,,Fredrik Hultin,,,1
4686,David Rovics,,us,,,,,1
4687,hArDy,,de,,Stephan Hardt,,,1
4688,Firebug,,fi,,Antti Hirvonen,,,1
4689,msqrt,,fi,,Pauli Kemppinen,,,1
4690,Stilgar,,pl,,Szymon Folwarczny,,,1
4691,Maxus,,pl,,Łukasz Kazimierczak,,,1
4692,Dunkel,,dk,,Jesper Holm Olsen,,,1
4693,Case [nl],,nl,,Kees,,,1
4694,Toejam,,no,,Bjørn E. Henriksen,,,1
4695,Prat,,,,,,,1
4696,BigYo,,pl,,Marcin Dabrowski,,,1
4697,KeyJ,,de,,,,,1
4698,Riskej,Chaykovskiy,ru,,Sergey Sharov,,"Founder of the Speccy Live project, musician and graphician on the scene.
He was a member of ""Children Infatuated Computers"" (CIC), now member of the ""simbols"" (formerly ""Last Speccy Group"" (LSG) / ""Original Computer Association"" (OCA)).",1
4699,Dexus,Nizhnevartovsk,ru,,Denis Dratov,,A programmer and a musician. The author of the musical editor - Pro Sound Maker (ZX). Wrote over 70 songs in the Sound Tracker (ZX) editors and property. Part of the music used in the russian speccy magazine - Spectrofon.,1
4700,Klim,Rostov-on-Don,ru,,Grigoriy Klimenko,,"A musician. Consisted of groups ""XXL"" and ""Critical Mass"", since 1996 a member of ""Omega Hackers Group"" (OHG).

Wrote over 120 compositions for the AY-3-8910. Use Editor - Pro Tracker 2 and Pro Tracker 3 (ZX). Also wrote digital music on Speccy.",1
4701,Black Groove,Perm,ru,,Ivan Petukhov,,"Black Groove (later known as [artist]4238[/artist]; also known by nicknames: [artist]4702[/artist], noo.ne, #mib, etc.) - a musician who writes music for Speccy.
He is a member of Triebkraft (formerly consisted of ""Light Future Group"" and ""Bleafop Squadron"").

Wrote over 400 compositions for the AY-3-8910. Basically, use the editor ""Pro Tracker 3"" and ""Vortex Tracker II"", some of the tracks were written in ""Pro Tracker 2"".",1
4702,Trommler,Perm,ru,,Ivan Petukhov,,One of alias: [artist]4238[/artist] / [artist]4701[/artist],1
4703,Ahim,Rybinsk,ru,,Mihail Erastov,,"Speccy musician and a member of the group - ""CyberPunks Unity"" (CPU).

Wrote about 30 songs for the AY-3-8910. Use Editor ""Pro Tracker 3"".",1
4705,Warm,,fi,,,,,1
4706,Major Tom (DE),,de,,Thomas Schoen,,,1
4707,radiantx,,se,,Martin Evald,,,1
4708,Pikzel,,se,,Pontus Palmenäs,,,1
4709,Anvil [no],,no,,,,,1
4710,Platosha,,ru,,Anton Platonov,,,1
4711,Jazzcon,,de,,Thorsten Wittig,,,1
4712,Xtense,Chełm,pl,,Michał Stopa,,,1
4713,Celldweller,,,,,,,1
4714,Bupley,,fr,,,,,1
4715,z00m,Bratislava,sk,,Branislav Bekeš,,"Z00m, Zoom - Branislav Bekeš. Musician, artist. Is a member of ""Total Computer Gang"" (TCG).

Wrote about 55 songs for the AY-3-8910. Use editor - Pro Tracker 3.",1
4716,cornandbeans,Louisville,us,,Ian Slider,,,1
4717,Cimmeon,Tampere,fi,,Harri Kivistö,,Formerly known as Eterman,1
4718,Extrian,,fi,,,,member of amuQ Creations,1
4719,FleshDance,,au,,,,,1
4720,Gopher (UK),,gb,,Kevin Chow,,,1
4721,HyoChan,,se,,Lee Hyo Chan,,,1
4722,Ivory,,ru,,Yakoff Oskanoff,,,1
4723,O2star,,,,,,,1
4724,Shnabubula,,us,,Sam,,,1
4725,Kulor,,us,,,,,1
4726,Jazz (NL),,nl,,Evert-Jan Slypen,,,1
4727,Jazz (FR),,fr,,Eric Courcoux,,,1
4728,Klas Ekegren,,se,,,,,1
4729,Kricke,,se,,Kristian Edberg,,"http://www.modules.pl/index.php?id=modules&aid=420
http://www.ctgmusic.com/artist.php?id=469",1
4730,Rexon,,se,,,,Member of Fatboys-SCCS,1
4731,gwEm,London,gb,,Gareth Morris,,"With a career in 8bit music lasting more than 15 years and over two hundred gigs in at least twenty countries, few musicians in the 8bit scene can claim to be more seasoned than gwEm. His travels have taken him as far east as Japan, as far north as Norway, as far south as India, as far west as the United States and he has no plans of hanging up his trademark Flying V guitar anytime soon.

gwEm, known to his mother as Gareth Morris, creates his 8bit music using the maxYMiser software he wrote for the 1980s Atari ST homecomputer and talks excitedly about the artistic freedom the 8bit scene gives him. ""8bit music gives me the carte blanche to explore any genre I want, while still remaining under the umbrella of the friendly chip music scene"". Certainly his extensive back catalogue of material bears this out, with drum'n'bass, punk, heavy metal, garage, electro, folk, house, grime, dad rock, happy hardcore and dubstep all present and correct.

gwEm's releases can be found on a number of net and physical labels including Astralwerks, Cheapbeats Tokyo, 8bitpeoples, micromusic, Shitkatapult and Muller. Collaborations with fellow London based artists, grime MC Appljuic and (famously) jazz drummer/jungle MC Counter Reset have been more than fruitful.",1
4732,Drx,,de,,Dragan Espenschied,,,1
4733,Mozy,Budapest,hu,,Attila Mozes,,,1
4734,Andromeda [PL],,pl,,Przemyslaw Tkaczyk,,"A psy project by Skipp, produced on Amiga.",1
4735,Mike,,se,,Markus Olsson,,,1
4736,WayOut,,fi,,Juho Hietala,,"Interview
http://amp.dascene.net/detail.php?view=8122&detail=interview",1
4737,Bedrael,,fr,,Guillaume Beauvois,,,1
4738,Strobotone,,de,,Martin Dombrowa,,,1
4739,Drawer,,,,,,,
4740,Bauer,,se,,,,,1
4741,cxw,,us,,,,,1
4742,SilentK,,,,,,,1
4743,Kone,,,,,,,
4744,KAM_,Lodz,Pl,,Kamil Haczmerian,,,1
4745,Mike (NO),,No,,,,,1
4746,Bugburger,,,,,,,1
4747,poisoncut,,gb,,,,,1
4748,Blueghost,,,,,,,1
4749,Prototype,,fi,,,,,1
4750,Judge Brad,Budapest,hu,,Domokos Varga,,,1
4751,Omega Hackers Group,,,,,,,1
4752,Dr. Max,,Pl,,Marcin Kowalczyk,,,1
4753,Slash [fr],,,,,,,
4754,Chock,,de,,,,,1
4755,JuhoAP,,fi,,Juho Järvinen,,,1
4756,Andrew Kolesnik,Kharkov,ua,,,,"Andrey Kolesnik - a musician from Kharkov.
He was born in 1974.
He was a member of the most famous ukrainian demomakers group - [group]126[/group] He has been active on ZX Spectrum-stage in 1992-1995.

Wrote about 17 songs for the AY-3-8910 chip, using the editor ""Sound Tracker"" and ""ASC Sound Master"" (both for ZX). Most of the work is cover versions or remixes of tracks by popular artists.
",1
4757,BeRo,Mönchengladbach,de,,Benjamin Rosseaux,,"Coder&Musician in the demogroup farbrausch. Track references:

fr-053: Back in time (complete track)  
fr-080: Pacemaker (a co-prod with freQvibez)
etc.

And he is author of BeRoTracker, Picatune, BeRoMiniTracker, T0AST, BR404 and PicaTune2. 
",1
4758,Cousin Y,,,,,,,1
4759,Stereo Wildlife,,gb,,Tom Wright,,,1
4760,Qjeta,Brno,cz,,Petr Krevnak,,"Member of MQM Team
ZX Spectrum activity: 1989-1996",1
4761,Rooster,,fi,,Sami Kukkonen,,"Member of Scallop & Skalaria. 

Ex. handle: Roostah",1
4762,fsFreak,,,,,,,1
4763,Filami,,,,,,,1
4764,nq/skrju,,ru,,,,,1
4765,Tony Thai,,,,,,,
4766,DeathBoy,,gb,,,,,1
4767,Ugress,,no,,Gisle Martens Meyer,,,1
4768,Ronald van Deurzen,,,,,,"One of his song was used in a demo, but certainly ripped ...",1
4769,Zouf,,dk,,Henrik Lynbech,,,1
4770,Alkor,,pl,,Adam Dziuba,,,1
4771,SidWAVE,,dk,,Jan Harries,,aka rambones,1
4772,Rune-Bertils,,se,,,,,1
4773,Highlander,,no,,,,,1
4774,Daniel Reid,,gb,,,,,1
4775,Madbit,,AR,,Axel Magagnini,,"Musician / coder from Argentina, active in the 90s.",1
4776,Libertine,,de,,Benjamin Zeiss,,,1
4777,sqrmax,USA,AR,,Andres Valloud,,Made some remixes of other people's tunes.,1
4778,Cerbere,,de,,,,,1
4779,Sanxion7,,us,,Tony Konzel,,aka Saxxonpike.,1
4780,Brigane,,dk,,,,,1
4781,Shudder,,il,,Tom Baruch,,"Member of YOE, Wrote music for the demo ""nIL"".",1
4782,Cybernaut,,fi,,Teemu Isoniemi,,aka Nikodemus Peninsula. Wrote music for intro Denebtro / Chaos.,1
4783,Socrates,,es,,Moises Daniel Diaz Toledano,,,1
4784,Dr. Fruid,,fi,,,,"Mentioned here

http://www.exotica.org.uk/wiki/Balance

also, entered a tune into the Assembly '93 competition as a member of Alphaforce.",1
4785,Mankeli,,,,,,,1
4786,King Thrill,Jyväskylä,FI,,Sauli Korhonen,,,1
4787,Bryface,"Vancouver, BC, Canada",ca,,,,,1
4788,Bloodsoaker,,,,,,"At one point, member of Inapt.  Submitted a song to the Assembly 93 music competition.",1
4789,Blues,,fi,,Jussi Toikka,,Member of Physic (Amiga) and Diffusion (PC).  Wrote music for the music competition at The Party 6.,1
4790,Vinyl,,fi,,Aake M. Otsala,,Member of Empee and Mindprobe.,1
4791,Zov,,fi,,,,,1
4792,Killswitch,,,,,,,1
4793,Janetje,,,,,,,1
4794,MVO,,fr,,Marc,,,1
4795,Gyro,,fr,,,,,1
4796,Bakerman,,dk,,Kasper Hartwich,,,1
4797,Schmoovy Schmoov ,,fr,,Sébastien Atoch,,,1
4798,Flack,"Yukon, OK",us,,Rob O'Hara,,Book author and one-time Blockparty entrant,1
4799,Mixtec,,fi,,Timo Yliräisänen,,,1
4800,Crescent,,fi,,Harri Salokorpi,,"Member of Empee, Mindprobe and Calibra",1
4801,Anchoret,,gb,,Sebastian Lee-Delisle,,,1
4802,Hector,,au,,Dirk McKenzie,,"a.k.a. HTH, HEC.  Member of Digital Music Kings as HEC.",1
4803,Farpoint,,gb,,Phil Smith,,,1
4804,Black Lion,,be,,David Peruch,,Wrote music for the Imphobia magazine (issue #8).,1
4805,Mr. Wow,,cz,,Jan Ole Suhr,,,1
4806,JayBlood,,fr,,,,,1
4807,Wullon,,fr,,,,,1
4808,Anthony N. Putson,,gb,,,,"Anthony Putson has worked in the videogame industry since 1994. He has created audio content on many top tier titles throughout his long career, for a variety of developers and publishers from around the globe. Anthony`s unique style can be attributed to his love of orchestral music and in particular film score music. Withoubt doubt, his biggest source of inspiration comes from his vast film score library. Anthony`s knowledge, understanding and experience in this field, coupled with his experience in the videogame arena, results in an end product that is refreshingly new and original, whatever the genre.",1
4810,DJ Vuk,Hungary,hu,,,,Member of Breeze. ALl i know is that he released PAININMYI-S over Kernel multichannel compo at Hungary 1997.,1
4811,Feedback,,fr,,Pascal Robinet,,,1
4812,Kicia,Warszawa,pl,,Maciej Wronski,,"A musician. Friend and co-author of one of Bill Gilbert's papers. The author of music that was attached to the music editor ""Sound Tracker"" (ZX).

Wrote about 15 songs for the AY-3-8910 in ""Sound Tracker"" editor. 
Most of the music is a cover version of famous songs.",1
4813,Inner Vision,,us,,Gene Sumpter,,"A.k.a. ""iv"", previous member of Carcass and Epinicion.",1
4814,MPS,,se,,Claes Mellangard,,,1
4815,Myth,,de,,,,http://aminet.net/package/mods/tp96/C64Oldschool,1
4816,TLS,,de,,Mario Hasenkamp,,"Made music for demo ""Pure Motion"" by LSD, pouet 12139.",1
4817,Sofus,,dk,,,,"Modules (e.g.: razide, gaia) listed here:

ftp://ftp.rave.ca/pub/changelogs/2005/07/added_2005-07-28.txt

or here

http://modarchive.org/index.php?request=view_by_moduleid&query=150616",1
4818,Stefan Brink,,de,,Stefan Brink,,http://amp.dascene.net/newresult.php?request=groupid&search=5513,1
4819,The Duellist,,,,Marc-Olivier Lavoie,,http://www.demoscene.us/scener/the-duellist/,1
4820,NV,,ca,,Didier Thizy,,"a.k.a. Nova.  Member of Analogue, wrote music for musicdisk Chips Ahoy of Analogue, released in 1997.",1
4821,CeDeROM,warsaw / kielce,pl,,Tomek Cedro,,www.tomek.cedro.info,1
4822,Russell Shaw,,gb,,,,,1
4823,Mr Crap,,fi,,,,,1
4825,Kuki,,de,,,,,1
4826,Kelbesque,,us,,,,,1
4827,Cinder,,nl,,Kristian Vlaardingerbroek,,,1
4828,Hisayoshi Ogura,Fukuoka,jp,,Hisayoshi Ogura,,,1
4829,Hyperlite,Oxelsund,se,,,,http://www.geocities.com/Broadway/Stage/9745,1
4830,Douglas Crockford,,us,,,,"Employee at Atari Sunnyvale Research Laboratory, produced a couple of demos for the Atari 800 series of 8-bit computers.",1
4832,Nativ,Dorset,gb,,Ashley Whiteman,,"http://PushRecords.official.fm

Noisetracker / Protracker F030 / Flextracker / Ace Tracker / Milky Tracker

Midi Setup - Atari STe / Falcon - Cubase

Casio VZ-1 CZ1000 DH100
Roland Juno 106 r8m 505 VM3100
Yamaha MU128 PSR16
Zoom 8080 1204 

Started tracking 1992 / midi 1994",1
4833,SineWave,,fi,,,,,1
4834,Tobe,,se,,Tobias Smedbäck,,,1
4835,Zenox,Copenhagen,dk,,Nicolai Thilo,,,1
4837,Mark Wilson,,gb,,,,http://noname.c64.org/csdb/scener/?id=5989,1
4838,spi,London,gb,,Steven Innell,,,1
4839,Lord Gathrax,,,,,,,1
4842,TreyFrey,,,,,,"“Before three dimensional images, before highly realistic characters, before orchestrated soundtracks, there was 8-bit video games. Graphics were simple, the music simpler. Now, decades later, 8-bit music has returned, more powerful than ever thanks to Trey Frey, a young man from Shepherdstown WV, with a modded Gameboy and a skill for taking classic Nintendo sounds and turning them into 8-bit gold.” – The Billboard",1
4844,lizard,,,,Douglas Shaffren,,,1
4845,Jason Honingford,,us,,Jason M. Honingford,,,1
4846,Iaoth,,se,,,,,1
4847,John Marwin,,se,,,,,1
4848,Trays,,hu,,László Földes,,,1
4849,Jay [HU],,hu,,Ádám Dávidovics,,,1
4850,Brian,,hu,,Balázs Farkas,,,1
4851,Mike X,Trondheim,no,,Michal Karpinski,,,1
4852,Dr. Vector,,it,,Guillermo Blanco,,"Straight from Rimini beach, Italy!",1
4853,Beerlord,,,,,,,1
4854,Deadman,,fi,,Dennis Lindroos,,,1
4855,Reaby,Savonlinna,fi,,Petri Järvisalo,,,1
4856,Ed,,se,,Eddie Svärd,,,1
4857,RaveGuru,,,,,,,1
4858,Robot2037,Praha,cz,,,,,1
4859,Starpath,Uppsala,se,,Wille,,Chiptunes and more.,1
4860,Khalal,,,,,,,1
4861,Vilunen,,fi,,,,Member of Kaytanhousuja,1
4862,Sperling,,pl,,Paweł Wróblewski,,,1
4863,Wizard #2,,,,Piotr Kuciapski,,,1
4864,Baby,,fr,,Fabien Guerin,,,1
4865,GOnDaR,Praha,cz,,Stepan Kotouc,,,1
4866,Mr. Rose,Porvoo,fi,,Leo Wilhelm Lindroos,,Composing music since 2002,1
4867,Novel,,de,,Matthias F. Kretzler,,,1
4868,Magnum 755,,hu,,Jozsef Attila,,,1
4869,Serkul,,au,,,,,1
4870,Cool Col J,,au,,Colin Chung,,,1
4871,Geezer,,se,,Fredrik Astvik,,,1
4872,Hitchy,,fi,,Tomi Järvenpää,,,1
4873,Petroff,,hu,,Péter Wodzinsky,,,1
4874,Mark Gyro,Pattaya,th,,Marc Weber,,"Mark Gyro , Gyro and DjMarK are the same person.
He is a French music composer/DJ and lives in Thailand.
",1
4875,Tyree,,de,,,,,1
4876,Droid,,dk,,Henrik Haahr Saleh Svendsen,,,1
4877,Bionic,Gliwice,PL,,Krzysztof Ratecki,,,1
4878,Bit Arts,,de,,Dirk Eßer,,,1
4879,Werewolf,,at,,Josef Jahn,,,1
4880,Tang,,fi,,Teemu Jona,,,1
4881,Batjo,,nl,,,,,1
4882,Equinoxx,,,,,,,
4883,Gentech,,,,,,,
4884,Jay (Explizit),,,,,,,
4885,Kaotix,,,,,,,
4886,Landslide,,,,,,,
4889,Sagittarius,,,,,,,1
4890,Sturm,,,,,,,1
4891,Chimeric,,no,,Marius Berthelsen,,,1
4892,Alien (de),,de,,Karel,,,1
4893,Boone,,se,,Sven Thomas Nilsson,,,1
4894,Sleipner,Sweden,se,,,,member of the group nUKLEUS (http://www.nukleus.se),1
4895,TMT,,fi,,Toni Tuomikallio,,,1
4896,RaGE [from Newgen],Strasbourg,fr,,Regis Stadelwieser,,,1
4897,Koneisto 11111011011,,fi,,,,,1
4898,JPT,,fi,,,,,1
4899,Cubix,,pl,,,,,1
4900,Jicamu,,,,,,,1
4901,warpfuz,Gothenburg,se,,Henrik Sonnergård,,,1
4902,jaw,,,,,,,1
4904,NecroPolo,,hu,,,,,1
4905,Brandon Walsh,,se,,Daniel Wressle,,Previously known as Carter,1
4906,DJ Leslie,,HU,,,,,1
4907,Thunderbass [DE],,de,,,,Try to find out who this is!,1
4908,snyp,,gb,,,,,1
4909,Sensei,London,gb,,Jaco van der Walt,,,1
4910,Aeko,,es,,,,,1
4911,Sneakerfox,,,,,,,1
4912,Kleitus,,us,,Seth Katzman,,,1
4913,Rayjan,,fi,,Timo Jääskeläinen,,,1
4914,Mig-29 Fulcrum,,,,,,,1
4915,Microdots,,fi,,,,,1
4916,motherchip,Uppsala,se,,Rasmus Clausen,,,1
4917,Zeerios,Jokela,fi,,Timo M.,,,1
4918,jetpropulsion,Belgrade,rs,,Vladimir Kraljević,,Renoise tracking for fun,1
4919,neriakX,,de,,Sven Schneider,,"neriakX is also known under the name: ""disphunkt"".",1
4920,Georg Feil,Ontario,CA,,,,"Background info on the artist, as taken from
http://www.hardsid.com/s.php?Synth%20Sample%20295

Synth Sample
Georg Feil, ©1985 Georg Feil

    Tune comments:

COMMENT: All comments for this file are by Georg Feil himself and are denoted
         by (GF).
         ""I wrote it around '84 or '85 as a demo for my music editor called
         'Synth'. I was going to University of Waterloo at the time and just
         gave it to a friend of mine... didn't even bother to put my name on
         the thing. Anyway it soon started cropping up all over the place.
         I never made any sequels with music, although there was something with
         annoying sound effects done in the same style as Synth Sample that I
         posted in the beginning of 1994. So any music you see that looks like
         a sequel or has graphics added was done by someone else.
         Anyway the computer bust of 85/86(?) hit and Synth was never marketed.
         I had been negotiating with a software company but they went out of
         business. By that time I was working on a new version of Synth that
         was a sequencer program for Midi instruments (called MSS), and had
         joined my first band. I've been in a couple other bands since then,
         the last one was called SugarPush and we came close to getting signed
         (but then broke up [...]). So I guess you can credit that little
         program with launching my musical career..."" (GF)",1
4921,Deek,,gb,,Richard Rinn,,[url]http://noname.c64.org/csdb/scener/?id=1265[/url],1
4922,The Nuke,,fi,,Esko Orre,,,1
4923,Boogaloo,,se,,Linus Nielsen,,[url]http://noname.c64.org/csdb/scener/?id=362[/url],1
4924,Cycleburner,,no,,Even Scharning,,[url]http://noname.c64.org/csdb/scener/?id=8090[/url],1
4925,Knatter,,se,,Björn Fogelberg,,[url]http://noname.c64.org/csdb/scener/?id=665[/url],1
4926,Galancy,,fi,,Jari Ukkola,,[url]http://noname.c64.org/csdb/scener/?id=7678[/url],1
4927,Jess [de],,de,,Oliver Kläwer,,[url]http://noname.c64.org/csdb/scener/?id=20698[/url],1
4928,Hornpipe2,"Conway, AR",us,,Greg Kennedy,,it's-a me,1
4929,DTC,,DE,,,,http://amp.dascene.net/detail.php?detail=modules&view=2295,1
4930,kioniro,,fr,,,,,1
4931,Archangel [NO],Bergen,no,,Ronny Nilsen,,,1
4932,glomag,New York,us,,Chris Burke,,,1
4933,Mindwalker,,pt,,Joel Alvim,,,1
4934,DarkXCeed,,,,,,,1
4935,IAYD,,,,,,http://img26.imageshack.us/img26/4024/8bp098.gif,1
4936,Tangible,,.us,,Mike Hanton,,,1
4937,ZoiD.H/Yipee Gang,,,,,,"I couldn't find any other info about him.

http://modarchive.org/index.php?request=view_by_moduleid&query=62994",1
4938,Tomchi,,fr,,Nicolas Flandin,,,1
4939,Dark Force,"Novosibirsk, Russia",ru,,Cherdancev Michael,,,1
4940,Dee C Axe,,lt,,,,,1
4941,Sergeeo,,es,,,,,1
4942,Genetix,,gb,,Alan Dunn,,,1
4943,Isaac,,no,,Isak Gjertsen,,,1
4944,DJ Cobra,Košice,sk,,Peter Agyagos,,"DJ Cobra (on some sites is used simply Cobra) composed music on ZX Spectrum 128 until year 1998. Most of his songs were used in demos by Speccy Boyz ([url]http://zxdemo.org/author.php?id=422[/url]). 

He used nickname DJ Cobra until the end of Speccy Boyz era, since then he composes electronic music under his own name. But his new production is completely demoscene unrelated.
",1
4945,Executioner,,fi,,Jukka Uljas,,,1
4946,Mong Blong,Leipzig,de,,,,"A hiphop-electro project formed by flo, joe and sushi.

Notable contribution was their soundtrack to the winning video/animation entry [url=http://www.pouet.net/prod.php?which=54624]Membrain![/url] at Breakpoint 2010

The two featured songs that make up the soundtrack of the above mentioned production became later part of an E.P. that was released on netlabel and demoscene group [url=http://moodsplateau.net/?p=689]moods plateau[/url].",1
4947,Mihalas,,,,,,,1
4948,The Doze,,se,,Mattias Bladh,,,1
4949,Professional Kill Machine,Nizhniy Novgorod,ru,,Yakov Kazakov,,,1
4950,Kaos,,pl,,,,,1
4951,Members of Mars,Berlin,.de,,,,"it's the same Members of Mayday, they appeared only once in 1996 by name Members of Mars

 - Rejected the artist and banned the tunes, i can't see a single point what this has to do with nectarine. Also it might be harmful as being commercial. Of course, if uploader knows something more about this, there is eg. a permission from the act and they do have something to do with some kind of computer scene, we can discuss it further. (serp)",1
4952,The Brainbuster,,hu,,,,,1
4953,Mark van Den,,dk,,,,,1
4954,Dracologist,,hu,,,,,1
4955,Members of Mayday,Berlin,de,,,," - Rejected the artist and banned the tunes, i can't see a single point what this has to do with nectarine. Also it might be harmful as being commercial. Of course, if uploader knows something more about this, there is eg. a permission from the act and they do have something to do with some kind of computer scene, we can discuss it further. (serp)",1
4956,Matrix Cubed,,,,,,,1
4957,Madminder,Moscow,ru,,Stanislav Kuzin,,KSA on PC.,1
4959,Den,,fr,,Denis Castellan,,"Started tracking music in 1988 in the Amiga group Phoenix (as DragonBall)
Played in various bands between 1996 and 2005 and released two albums with the latest, Lady Godiva (fr).
Started tracking again for fun in 2010 after a 13-year break. ",1
4960,Undercover Jews,,,,,,,1
4961,Lars Nyby,,dk,,,,,1
4962,Skywalker,,gb,,Nick Boultbee,,,1
4963,Statix,,gb,,Alex Evans,,,1
4964,S-Cubed,,gb,,Sam Hopkins,,,1
4965,Spoiler,,de,,,,,1
4966,C0RpSe,,ru,,Michail Vorobiev,,,1
4967,Sztywnyy,,pl,,Marek Rzeszutay,,,1
4968,Richard Ede,,,,,,,1
4969,PsyNES,,fi,,,,,1
4970,franz_koopa,Vantaa,fi,,Jari S.,,,1
4971,NerdN,Trondheim,no,,,,,1
4973,chellomere,,se,,Alexander Toresson,,[user]chellomere[/user],1
4974,Deep Noise,San Sebastián,es,,Sergio Hernández,,"Made music for The Clan, later known as GENESiS demogroup in the 90s.",1
4975,yero,Sabadell,es,,David Gerónimo,,"GFX artist, coder and music tracker. Founded Sector Omega in the 2000s. Created modulez.org, a tracking site.",1
